Country code,StateCode,StateName
SA,10,Ar Riyad
SA,2,Al Bahah
SA,6,Ash Sharqiyah
SA,15,Al Hudud ash Shamaliyah
SA,11,Asir Province
SA,17,Jizan
SB,11,Western
SB,7,Isabel
SB,12,Choiseul
SB,10,Central
SB,13,Rennell and Bellona
SB,3,Malaita
SB,9,Temotu
SB,6,Guadalcanal
SB,8,Makira
SC,11,Cascade
SC,3,Anse Etoile
SC,13,Grand' Anse
SC,10,Bel Ombre
SC,23,Takamaka
SC,22,Saint Louis
SC,17,Mont Buxton
SC,20,Pointe La Rue
SC,5,Anse Royale
SC,4,Anse Louis
SC,9,Bel Air
SC,8,Beau Vallon
SC,18,Mont Fleuri
SC,19,Plaisance
SC,1,Anse aux Pins
SC,6,Baie Lazare
SC,21,Port Glaud
SC,12,Glacis
SC,2,Anse Boileau
SC,14,Grand' Anse
SC,15,La Digue
SC,16,La Riviere Anglaise
SC,7,Baie Sainte Anne
SD,35,Upper Nile
SD,30,Ash Shamaliyah
SD,52,Kassala
SD,29,Al Khartum
SD,32,Bahr al Ghazal
SD,53,River Nile
SD,33,Darfur
SD,34,Kurdufan
SD,44,Central Equatoria State
SD,31,Ash Sharqiyah
SD,55,Northern Darfur
SD,28,Al Istiwa'iyah
SD,40,Al Wahadah State
SD,27,Al Wusta
SD,49,Southern Darfur
SD,50,Southern Kordofan
SE,23,Vasterbottens Lan
SE,22,Varmlands Lan
SE,26,Stockholms Lan
SE,2,Blekinge Lan
SE,24,Vasternorrlands Lan
SE,9,Kalmar Lan
SE,16,Ostergotlands Lan
SE,15,Orebro Lan
SE,12,Kronobergs Lan
SE,8,Jonkopings Lan
SE,7,Jamtlands Lan
SE,25,Vastmanlands Lan
SE,10,Dalarnas Lan
SE,6,Hallands Lan
SE,21,Uppsala Lan
SE,27,Skane Lan
SE,28,Vastra Gotaland
SE,5,Gotlands Lan
SE,3,Gavleborgs Lan
SE,14,Norrbottens Lan
SE,18,Sodermanlands Lan
SH,1,Ascension
SH,2,Saint Helena
SH,3,Tristan da Cunha
SI,J3,Markovci Commune
SI,C2,Slovenj Gradec Urban Commune
SI,I1,Krizevci Commune
SI,61,Ljubljana Urban Commune
SI,86,Odranci Commune
SI,O5,Makole
SI,74,Mezica Commune
SI,G7,Domzale Commune
SI,98,Race Fram Commune
SI,F1,Zelezniki Commune
SI,68,Lukovica Commune
SI,82,Naklo Commune
SI,39,Ivancna Gorica Commune
SI,37,Ig Commune
SI,87,Ormoz Commune
SI,O4,Log Dragomer
SI,72,Menges Commune
SI,O3,Kostanjevica na Krki
SI,7,Brda Commune
SI,40,Izola Isola Commune
SI,P7,Sveti Jurij v Slovenskih Goricah
SI,K6,Prevalje Commune
SI,J5,Miren Kostanjevica Commune
SI,19,Divaca Commune
SI,N5,Zalec Commune
SI,66,Loski Potok Commune
SI,F9,Cerkvenjak Commune
SI,62,Ljubno Commune
SI,9,Brezovica Commune
SI,B9,Skofja Loka Commune
SI,8,Brezice Commune
SI,A2,Radlje ob Dravi Commune
SI,N3,Vojnik Commune
SI,K8,Ravne na Koroskem Commune
SI,44,Kanal Commune
SI,K3,Polzela Commune
SI,E9,Zavrc Commune
SI,J7,Novo mesto Urban Commune
SI,C6,Smartno ob Paki Commune
SI,C5,Smarje pri Jelsah Commune
SI,K2,Podvelka Commune
SI,29,Gornja Radgona Commune
SI,H7,Kocevje Commune
SI,A6,Rogasovci Commune
SI,L9,Smartno pri Litiji Commune
SI,47,Kobilje Commune
SI,J6,Mirna Pec Commune
SI,G5,Dobrovnik Dobronak Commune
SI,84,Nova Gorica Urban Commune
SI,B3,Sentilj Commune
SI,F7,Braslovce Commune
SI,P2,Sentrupert
SI,91,Pivka Commune
SI,88,Osilnica Commune
SI,25,Dravograd Commune
SI,E5,Vrhnika Commune
SI,38,Ilirska Bistrica Commune
SI,H3,Horjul Commune
SI,I2,Kuzma Commune
SI,M1,Sodrazica Commune
SI,C7,Sostanj Commune
SI,27,Gorenja vas Poljane Commune
SI,O2,Gorje
SI,92,Podcetrtek Commune
SI,D2,Tolmin Commune
SI,I5,Litija Commune
SI,71,Medvode Commune
SI,L7,Sentjur pri Celju Commune
SI,N4,Vransko Commune
SI,F8,Cankova Commune
SI,52,Kranj Commune
SI,97,Puconci Commune
SI,D6,Turnisce Commune
SI,I3,Lenart Commune
SI,L3,Ruse Commune
SI,N2,Videm Commune
SI,H9,Kostel Commune
SI,J9,Piran Pirano Commune
SI,D5,Trzic Commune
SI,13,Cerknica Commune
SI,C9,Store Commune
SI,14,Cerkno Commune
SI,81,Muta Commune
SI,M3,Sveta Ana Commune
SI,99,Radece Commune
SI,M4,Sveti Andraz v Slovenskih goricah Commune
SI,53,Kranjska Gora Commune
SI,L2,Ribnica na Pohorju Commune
SI,32,Grosuplje Commune
SI,A8,Rogatec Commune
SI,34,Hrastnik Commune
SI,I4,Lendava Lendva Commune
SI,K5,Preddvor Commune
SI,45,Kidricevo Commune
SI,A1,Radenci Commune
SI,F4,Benedikt Commune
SI,24,Dornava Commune
SI,H5,Jezersko Commune
SI,N1,Verzej Commune
SI,H8,Komenda Commune
SI,17,Crnomelj Commune
SI,F3,Zrece Commune
SI,J1,Majsperk Commune
SI,C4,Slovenske Konjice Commune
SI,D8,Velike Lasce Commune
SI,J8,Oplotnica Commune
SI,D7,Velenje Urban Commune
SI,M2,Solcava Commune
SI,6,Bovec Commune
SI,G6,Dolenjske Toplice Commune
SI,B8,Skocjan Commune
SI,79,Mozirje Commune
SI,83,Nazarje Commune
SI,G3,Dobrna Commune
SI,77,Moravce Commune
SI,L8,Slovenska Bistrica Commune
SI,L1,Ribnica Commune
SI,4,Bohinj Commune
SI,15,Crensovci Commune
SI,H6,Kamnik Commune
SI,26,Duplek Commune
SI,73,Metlika Commune
SI,O6,Mirna
SI,G8,Grad Commune
SI,30,Gornji Grad Commune
SI,G2,Dobje Commune
SI,P3,Smarjesk Toplice
SI,L5,Selnica ob Dravi Commune
SI,B7,Sezana Commune
SI,D1,Sveti Jurij Commune
SI,16,Crna na Koroskem Commune
SI,57,Lasko Commune
SI,20,Dobrepolje Commune
SI,49,Komen Commune
SI,K9,Razkrizje Commune
SI,2,Beltinci Commune
SI,22,Dol pri Ljubljani Commune
SI,E1,Vipava Commune
SI,C8,Starse Commune
SI,J4,Miklavz na Dravskem polju Commune
SI,51,Kozje Commune
SI,M7,Trnovska vas Commune
SI,1,Ajdovscina Commune
SI,76,Mislinja Commune
SI,O8,Poljcane
SI,L6,Sempeter Vrtojba Commune
SI,P5,Straza
SI,G1,Destrnik Commune
SI,M6,Tisina Commune
SI,35,Hrpelje Kozina Commune
SI,D4,Trebnje Commune
SI,H2,Hodos Hodos Commune
SI,I7,Loska Dolina Commune
SI,N7,Zirovnica Commune
SI,D3,Trbovlje Commune
SI,80,Murska Sobota Urban Commune
SI,F6,Bloke Commune
SI,M5,Tabor Commune
SI,12,Cerklje na Gorenjskem Commune
SI,I9,Luce Commune
SI,N8,Zuzemberk Commune
SI,K7,Ptuj Urban Commune
SI,B1,Semic Commune
SI,G9,Hajdina Commune
SI,P4,Sredisce ob Dravi
SI,I8,Lovrenc na Pohorju Commune
SI,O9,Recica ob Savinji
SI,E3,Vodice Commune
SI,B6,Sevnica Commune
SI,94,Postojna Commune
SI,G4,Dobrova Horjul Polhov Gradec Commune
SI,H1,Hoce Slivnica Commune
SI,36,Idrija Commune
SI,A7,Rogaska Slatina Commune
SI,J2,Maribor Commune
SI,11,Celje Commune
SI,5,Borovnica Commune
SI,A3,Radovljica Commune
SI,F5,Bistrica ob Sotli Commune
SI,E6,Vuzenica Commune
SI,E7,Zagorje ob Savi Commune
SI,46,Kobarid Commune
SI,42,Jursinci Commune
SI,N9,Apace Commune
SI,31,Gornji Petrovci Commune
SI,K1,Podlehnik Commune
SI,78,Moravske Toplice Commune
SI,54,Krsko Commune
SI,28,Gorisnica Commune
SI,E2,Vitanje Commune
SI,3,Bled Commune
SI,B2,Sencur Commune
SI,B4,Sentjernej Commune
SI,P1,Rence Vogrsko
SI,55,Kungota Commune
SI,I6,Ljutomer Commune
SI,89,Pesnica Commune
SI,O7,Mokronog Trebelno
SI,H4,Jesenice Commune
SI,L4,Salovci Commune
SI,64,Logatec Commune
SI,N6,Zetale Commune
SI,M9,Velika Polana Commune
SI,50,Koper Capodistria Urban Commune
SI,M8,Trzin Commune
SI,C1,Skofljica Commune
SI,F2,Ziri Commune
SI,O1,Cirkulane Commune
SI,K4,Prebold Commune
SK,3,Kosice
SK,5,Presov
SK,8,Zilina
SK,7,Trnava
SK,1,Banska Bystrica
SK,2,Bratislava
SK,6,Trencin
SK,4,Nitra
SL,4,Western Area
SL,3,Southern
SL,1,Eastern
SL,2,Northern
SM,2,Chiesanuova
SM,1,Acquaviva
SM,9,Serravalle
SM,4,Faetano
SM,7,San Marino
SM,6,Borgo Maggiore
SM,3,Domagnano
SM,8,Monte Giardino
SM,5,Fiorentino
SN,15,Matam
SN,9,Fatick
SN,7,Thies
SN,1,Dakar
SN,11,Kolda
SN,3,Diourbel
SN,12,Ziguinchor
SN,14,Saint Louis
SN,5,Tambacounda
SN,13,Louga
SN,10,Kaolack
SO,6,Gedo
SO,16,Woqooyi Galbeed
SO,7,Hiiraan
SO,18,Nugaal
SO,21,Awdal
SO,19,Togdheer
SO,2,Banaadir
SO,4,Bay
SO,13,Shabeellaha Dhexe
SO,1,Bakool
SO,5,Galguduud
SO,8,Jubbada Dhexe
SO,14,Shabeellaha Hoose
SO,12,Sanaag
SO,10,Mudug
SO,22,Sool
SO,20,Woqooyi Galbeed
SO,11,Nugaal
SO,3,Bari
SO,9,Jubbada Hoose
SR,11,Commewijne
SR,15,Para
SR,19,Wanica
SR,17,Saramacca
SR,18,Sipaliwini
SR,16,Paramaribo
SR,10,Brokopondo
SR,12,Coronie
SR,14,Nickerie
SR,13,Marowijne
SS,10,Western Equatoria
SS,6,Unity
SS,7,Upper Nile
SS,2,Eastern Equatoria
SS,4,Lakes
SS,8,Warrap
SS,1,Central Equatoria
SS,5,Northern Bahr el Ghazal
SS,3,Jonglei
SS,9,Western Bahr el Ghazal
ST,2,Sao Tome
ST,1,Principe
SV,8,Morazan
SV,14,Usulutan
SV,1,Ahuachapan
SV,7,La Union
SV,4,Cuscatlan
SV,3,Chalatenango
SV,9,San Miguel
SV,6,La Paz
SV,12,San Vicente
SV,2,Cabanas
SV,5,La Libertad
SV,13,Sonsonate
SV,11,Santa Ana
SV,10,San Salvador
SY,10,Hamah
SY,9,Halab
SY,6,Dar
SY,1,Al Hasakah
SY,13,Dimashq
SY,4,Ar Raqqah
SY,7,Dayr az Zawr
SY,8,Rif Dimashq
SY,5,As Suwayda'
SY,12,Idlib
SY,14,Tartus
SY,3,Al Qunaytirah
SY,11,Hims
SY,2,Al Ladhiqiyah
SZ,2,Lubombo
SZ,4,Shiselweni
SZ,3,Manzini
SZ,1,Hhohho
SZ,5,Praslin
TD,6,Kanem
TD,11,Moyen Chari
TD,14,Tandjile
TD,13,Salamat
TD,5,Guera
TD,7,Lac
TD,9,Logone Oriental
TD,3,Borkou Ennedi Tibesti
TD,2,Biltine
TD,10,Mayo Kebbi
TD,12,Ouaddai
TD,8,Logone Occidental
TD,1,Batha
TD,4,Chari Baguirmi
TG,26,Savanes
TG,24,Maritime
TG,23,Kara
TG,22,Centrale
TG,25,Plateaux
TH,32,Chai Nat
TH,31,Narathiwat
TH,71,Ubon Ratchathani
TH,30,Sisaket
TH,45,Prachin Buri
TH,26,Chaiyaphum
TH,62,Phuket
TH,7,Phrae
TH,59,Ranong
TH,55,Samut Sakhon
TH,53,Nakhon Pathom
TH,56,Phetchaburi
TH,4,Nan
TH,43,Nakhon Nayok
TH,50,Kanchanaburi
TH,6,Lampang
TH,44,Chachoengsao
TH,22,Khon Kaen
TH,70,Yala
TH,16,Nakhon Sawan
TH,76,Udon Thani
TH,12,Phitsanulok
TH,74,Prachin Buri
TH,24,Maha Sarakham
TH,10,Uttaradit
TH,41,Phayao
TH,42,Samut Prakan
TH,21,Nakhon Phanom
TH,13,Phichit
TH,54,Samut Songkhram
TH,23,Kalasin
TH,67,Satun
TH,20,Sakon Nakhon
TH,52,Ratchaburi
TH,77,Amnat Charoen
TH,39,Pathum Thani
TH,46,Chon Buri
TH,60,Surat Thani
TH,73,Nakhon Phanom
TH,27,Nakhon Ratchasima
TH,69,Pattani
TH,80,Sa Kaeo
TH,58,Chumphon
TH,9,Sukhothai
TH,2,Chiang Mai
TH,49,Trat
TH,3,Chiang Rai
TH,38,Nonthaburi
TH,35,Ang Thong
TH,75,Ubon Ratchathani
TH,34,Lop Buri
TH,61,Phangnga
TH,64,Nakhon Si Thammarat
TH,11,Kamphaeng Phet
TH,5,Lamphun
TH,25,Roi Et
TH,78,Mukdahan
TH,14,Phetchabun
TH,66,Phatthalung
TH,79,Nong Bua Lamphu
TH,81,Bueng Kan
TH,40,Krung Thep
TH,8,Tak
TH,37,Saraburi
TH,65,Trang
TH,51,Suphan Buri
TH,68,Songkhla
TH,29,Surin
TH,36,Phra Nakhon Si Ayutthaya
TH,1,Mae Hong Son
TH,15,Uthai Thani
TH,57,Prachuap Khiri Khan
TH,63,Krabi
TH,72,Yasothon
TH,48,Chanthaburi
TH,18,Loei
TH,28,Buriram
TH,17,Nong Khai
TH,47,Rayong
TH,33,Sing Buri
TJ,1,Kuhistoni Badakhshon
TJ,5,Nohiyahoi Tobei Jumhuri
TJ,4,Dushanbe
TJ,3,Sughd
TJ,2,Khatlon
TL,6,Dili
TM,1,Ahal
TM,3,Dashoguz
TM,5,Mary
TM,2,Balkan
TM,4,Lebap
TN,36,Tunis
TN,32,Sfax
TN,6,Jendouba
TN,18,Bizerte
TN,3,Kairouan
TN,33,Sidi Bou Zid
TN,38,Aiana
TN,39,Manouba
TN,35,Tozeur
TN,14,El Kef
TN,27,Ben Arous
TN,22,Siliana
TN,2,Kasserine
TN,19,Nabeul
TN,23,Sousse
TN,34,Tataouine
TN,17,Bajah
TN,15,Al Mahdia
TN,10,Qafsah
TN,16,Al Munastir
TN,37,Zaghouan
TN,28,Madanin
TN,31,Kebili
TN,29,Gabes
TO,2,Tongatapu
TO,3,Vava
TO,1,Ha
TR,37,Kastamonu
TR,15,Burdur
TR,9,Aydin
TR,85,Zonguldak
TR,45,Manisa
TR,26,Eskisehir
TR,50,Nevsehir
TR,90,Kilis
TR,79,Kirikkale
TR,43,Kutahya
TR,20,Denizli
TR,82,Cankiri
TR,44,Malatya
TR,93,Duzce
TR,40,Kirsehir
TR,66,Yozgat
TR,64,Usak
TR,41,Kocaeli
TR,31,Hatay
TR,57,Sinop
TR,89,Karabuk
TR,62,Tunceli
TR,10,Balikesir
TR,88,Igdir
TR,92,Yalova
TR,58,Sivas
TR,59,Tekirdag
TR,76,Batman
TR,14,Bolu
TR,55,Samsun
TR,86,Ardahan
TR,39,Kirklareli
TR,63,Sanliurfa
TR,49,Mus
TR,53,Rize
TR,21,Diyarbakir
TR,80,Sirnak
TR,81,Adana
TR,28,Giresun
TR,68,Ankara
TR,78,Karaman
TR,65,Van
TR,75,Aksaray
TR,60,Tokat
TR,8,Artvin
TR,3,Afyonkarahisar
TR,38,Kayseri
TR,23,Elazig
TR,32,Mersin
TR,5,Amasya
TR,11,Bilecik
TR,61,Trabzon
TR,73,Nigde
TR,34,Istanbul
TR,83,Gaziantep
TR,22,Edirne
TR,84,Kars
TR,52,Ordu
TR,54,Sakarya
TR,87,Bartin
TR,91,Osmaniye
TR,46,Kahramanmaras
TR,69,Gumushane
TR,13,Bitlis
TR,71,Konya
TR,24,Erzincan
TR,17,Canakkale
TR,4,Agri
TR,16,Bursa
TR,74,Siirt
TR,77,Bayburt
TR,70,Hakkari
TR,72,Mardin
TR,25,Erzurum
TR,33,Isparta
TR,19,Corum
TR,12,Bingol
TR,48,Mugla
TR,2,Adiyaman
TR,7,Antalya
TR,35,Izmir
TT,7,Saint David
TT,6,Saint Andrew
TT,10,San Fernando
TT,8,Saint George
TT,12,Victoria
TT,11,Tobago
TT,9,Saint Patrick
TT,2,Caroni
TT,5,Port of Spain
TT,4,Nariva
TT,3,Mayaro
TT,1,Arima
TW,4,T'ai wan
TW,3,T'ai pei
TW,1,Fu chien
TW,2,Kao hsiung
TZ,11,Mtwara
TZ,24,Rukwa
TZ,22,Zanzibar North
TZ,9,Mbeya
TZ,8,Mara
TZ,13,Pemba North
TZ,27,Manyara
TZ,23,Dar es Salaam
TZ,15,Shinyanga
TZ,4,Iringa
TZ,26,Arusha
TZ,19,Kagera
TZ,6,Kilimanjaro
TZ,2,Pwani
TZ,5,Kigoma
TZ,3,Dodoma
TZ,14,Ruvuma
TZ,20,Pemba South
TZ,17,Tabora
TZ,10,Morogoro
TZ,16,Singida
TZ,21,Zanzibar Central
TZ,7,Lindi
TZ,25,Zanzibar Urban
TZ,12,Mwanza
TZ,18,Tanga
UA,5,Donets'ka Oblast'
UA,9,Khmel'nyts'ka Oblast'
UA,23,Vinnyts'ka Oblast'
UA,10,Kirovohrads'ka Oblast'
UA,14,Luhans'ka Oblast'
UA,19,Rivnens'ka Oblast'
UA,3,Chernivets'ka Oblast'
UA,22,Ternopil's'ka Oblast'
UA,27,Zhytomyrs'ka Oblast'
UA,1,Cherkas'ka Oblast'
UA,12,Kyyiv
UA,16,Mykolayivs'ka Oblast'
UA,17,Odes'ka Oblast'
UA,21,Sums'ka Oblast'
UA,7,Kharkivs'ka Oblast'
UA,25,Zakarpats'ka Oblast'
UA,6,Ivano Frankivs'ka Oblast'
UA,24,Volyns'ka Oblast'
UA,2,Chernihivs'ka Oblast'
UA,18,Poltavs'ka Oblast'
UA,15,L'vivs'ka Oblast'
UA,26,Zaporiz'ka Oblast'
UA,8,Khersons'ka Oblast'
UA,13,Kyyivs'ka Oblast'
UA,4,Dnipropetrovs'ka Oblast'
UA,20,Sevastopol'
UA,11,Krym
UG,46,Kumi
UG,56,Mubende
UG,41,Kibale
UG,36,Kalangala
UG,59,Ntungamo
UG,74,Sembabule
UG,72,Moyo
UG,94,Sironko
UG,58,Nebbi
UG,82,Kanungu
UG,66,Bugiri
UG,81,Kamwenge
UG,65,Adjumani
UG,52,Mbarara
UG,97,Yumbe
UG,88,Moroto
UG,84,Kitgum
UG,86,Mayuge
UG,71,Masaka
UG,45,Kotido
UG,33,Jinja
UG,39,Kapchorwa
UG,87,Mbale
UG,29,Bushenyi
UG,47,Lira
UG,76,Tororo
UG,38,Kamuli
UG,26,Apac
UG,43,Kisoro
UG,78,Iganga
UG,31,Hoima
UG,85,Kyenjojo
UG,61,Rakai
UG,90,Mukono
UG,73,Nakasongola
UG,83,Kayunga
UG,69,Katakwi
UG,96,Wakiso
UG,89,Mpigi
UG,91,Nakapiripirit
UG,60,Pallisa
UG,93,Rukungiri
UG,37,Kampala
UG,92,Pader
UG,42,Kiboga
UG,79,Kabarole
UG,28,Bundibugyo
UG,80,Kaberamaido
UG,67,Busia
UG,50,Masindi
UG,30,Gulu
UG,40,Kasese
UG,95,Soroti
UG,70,Luwero
UG,77,Arua
US,IN,Indiana
US,GU,Guam
US,OH,Ohio
US,MP,Northern Mariana Islands
US,MD,Maryland
US,IL,Illinois
US,IA,Iowa
US,SC,South Carolina
US,MT,Montana
US,NM,New Mexico
US,NH,New Hampshire
US,MI,Michigan
US,CT,Connecticut
US,AE,"Armed Forces Europe, Middle East, & Canada"
US,CO,Colorado
US,MN,Minnesota
US,HI,Hawaii
US,SD,South Dakota
US,NV,Nevada
US,GA,Georgia
US,MO,Missouri
US,VA,Virginia
US,AL,Alabama
US,TN,Tennessee
US,FM,Federated States of Micronesia
US,VI,Virgin Islands
US,VT,Vermont
US,NC,North Carolina
US,ND,North Dakota
US,DC,District of Columbia
US,OR,Oregon
US,ME,Maine
US,RI,Rhode Island
US,DE,Delaware
US,AA,Armed Forces Americas
US,KS,Kansas
US,ID,Idaho
US,WY,Wyoming
US,MA,Massachusetts
US,FL,Florida
US,TX,Texas
US,AK,Alaska
US,WA,Washington
US,UT,Utah
US,PA,Pennsylvania
US,AP,Armed Forces Pacific
US,AZ,Arizona
US,MH,Marshall Islands
US,NY,New York
US,CA,California
US,AS,American Samoa
US,PW,Palau
US,LA,Louisiana
US,OK,Oklahoma
US,MS,Mississippi
US,WV,West Virginia
US,NE,Nebraska
US,KY,Kentucky
US,AR,Arkansas
US,WI,Wisconsin
US,NJ,New Jersey
UY,13,Rivera
UY,14,Rocha
UY,4,Colonia
UY,15,Salto
UY,12,Rio Negro
UY,19,Treinta y Tres
UY,18,Tacuarembo
UY,10,Montevideo
UY,1,Artigas
UY,6,Flores
UY,16,San Jose
UY,11,Paysandu
UY,3,Cerro Largo
UY,17,Soriano
UY,5,Durazno
UY,2,Canelones
UY,8,Lavalleja
UY,7,Florida
UY,9,Maldonado
UZ,3,Farghona
UZ,4,Jizzakh
UZ,6,Namangan
UZ,13,Toshkent
UZ,12,Surkhondaryo
UZ,11,Sirdaryo
UZ,14,Toshkent
UZ,1,Andijon
UZ,10,Samarqand
UZ,9,Qoraqalpoghiston
UZ,8,Qashqadaryo
UZ,7,Nawoiy
UZ,15,Jizzax
UZ,5,Khorazm
UZ,2,Bukhoro
VC,2,Saint Andrew
VC,3,Saint David
VC,4,Saint George
VC,1,Charlotte
VC,5,Saint Patrick
VC,6,Grenadines
VE,19,Sucre
VE,24,Dependencias Federales
VE,13,Lara
VE,17,Nueva Esparta
VE,4,Aragua
VE,20,Tachira
VE,7,Carabobo
VE,2,Anzoategui
VE,11,Falcon
VE,25,Distrito Federal
VE,21,Trujillo
VE,14,Merida
VE,9,Delta Amacuro
VE,12,Guarico
VE,3,Apure
VE,8,Cojedes
VE,1,Amazonas
VE,15,Miranda
VE,26,Vargas
VE,22,Yaracuy
VE,16,Monagas
VE,6,Bolivar
VE,23,Zulia
VE,18,Portuguesa
VE,5,Barinas
VN,32,Son La
VN,50,Ha Giang
VN,75,Binh Duong
VN,53,Hoa Binh
VN,35,Thai Binh
VN,90,Lao Cai
VN,5,Cao Bang
VN,9,Dong Thap
VN,88,Dac Lak
VN,49,Gia Lai
VN,34,Thanh Hoa
VN,64,Quang Tri
VN,82,Nam Dinh
VN,66,Thua Thien Hue
VN,43,Dong Nai
VN,79,Hai Duong
VN,85,Thai Nguyen
VN,68,Tuyen Quang
VN,74,Bac Ninh
VN,21,Kien Giang
VN,45,Ba Ria Vung Tau
VN,92,Dien Bien
VN,91,Dak Nong
VN,24,Long An
VN,87,Can Tho
VN,73,Bac Lieu
VN,37,Tien Giang
VN,62,Quang Binh
VN,52,Ha Tinh
VN,89,Lai Chau
VN,54,Khanh Hoa
VN,55,Kon Tum
VN,13,Hai Phong
VN,23,Lam Dong
VN,83,Phu Tho
VN,39,Lang Son
VN,93,Hau Giang
VN,84,Quang Nam
VN,30,Quang Ninh
VN,70,Yen Bai
VN,72,Bac Kan
VN,59,Ninh Binh
VN,20,Ho Chi Minh
VN,65,Soc Trang
VN,60,Ninh Thuan
VN,58,Nghe An
VN,67,Tra Vinh
VN,44,Ha Noi
VN,78,Da Nang
VN,69,Vinh Long
VN,47,Binh Thuan
VN,63,Quang Ngai
VN,86,Vinh Phuc
VN,76,Binh Phuoc
VN,46,Binh Dinh
VN,77,Ca Mau
VN,33,Tay Ninh
VN,3,Ben Tre
VN,61,Phu Yen
VN,80,Ha Nam
VN,71,Bac Giang
VN,81,Hung Yen
VN,1,An Giang
VU,10,Malakula
VU,5,Ambrym
VU,11,Paama
VU,7,Torba
VU,18,Shefa
VU,8,Efate
VU,12,Pentecote
VU,17,Penama
VU,16,Malampa
VU,13,Sanma
VU,14,Shepherd
VU,9,Epi
VU,6,Aoba
VU,15,Tafea
WS,6,Va
WS,10,Tuamasaga
WS,8,Palauli
WS,4,Fa
WS,9,Satupa
WS,7,Gagaifomauga
WS,3,Atua
WS,2,Aiga i le Tai
WS,11,Vaisigano
WS,5,Gaga
YE,19,Amran
YE,24,Lahij
YE,11,Dhamar
YE,2,Adan
YE,8,Al Hudaydah
YE,16,San'a'
YE,25,Taizz
YE,14,Ma'rib
YE,17,Taizz
YE,10,Al Mahwit
YE,7,Al Bayda'
YE,3,Al Mahrah
YE,6,Lahij
YE,20,Al Bayda'
YE,22,Hajjah
YE,1,Abyan
YE,18,Ad Dali
YE,4,Hadramawt
YE,5,Shabwah
YE,9,Al Jawf
YE,23,Ibb
YE,12,Hajjah
YE,15,Sa'dah
YE,13,Ibb
YE,21,Al Jawf
ZA,11,Western Cape
ZA,3,Free State
ZA,10,North West
ZA,1,North Western Province
ZA,2,KwaZulu Natal
ZA,8,Northern Cape
ZA,6,Gauteng
ZA,7,Mpumalanga
ZA,5,Eastern Cape
ZA,9,Limpopo
ZM,9,Lusaka
ZM,1,Western
ZM,7,Southern
ZM,8,Copperbelt
ZM,5,Northern
ZM,3,Eastern
ZM,2,Central
ZM,4,Luapula
ZM,6,North Western
ZW,1,Manicaland
ZW,3,Mashonaland Central
ZW,6,Matabeleland North
ZW,10,Harare
ZW,5,Mashonaland West
ZW,2,Midlands
ZW,9,Bulawayo
ZW,4,Mashonaland East
ZW,8,Masvingo
ZW,7,Matabeleland South
